date,portfolio_value
2011-04-01,0.9947189092636108
2011-04-04,0.9984048604965211
2011-04-05,0.9983532428741456
2011-04-06,0.9963752627372743
2011-04-07,0.9966034293174744
2011-04-08,0.9946929812431335
2011-04-11,0.9966784119606017
2011-04-12,0.9961128830909728
2011-04-13,1.0032277107238767
2011-04-14,1.0005718469619749
2011-04-15,1.0044963359832761
2011-04-18,1.00179648399353
2011-04-19,1.0056080818176267
2011-04-20,1.013138175010681
2011-04-21,1.012879133224487
2011-04-25,1.0118117332458494
2011-04-26,1.0078409910202024
2011-04-27,1.00566291809082
2011-04-28,1.0036016702651975
2011-04-29,1.0024091005325315
2011-05-02,0.996384263038635
2011-05-03,0.9933667778968809
2011-05-04,0.9867410063743589
2011-05-05,0.9823677539825437
2011-05-06,0.9814825057983396
2011-05-09,0.9866537451744077
2011-05-10,0.9901221990585325
2011-05-11,0.9880461096763609
2011-05-12,0.98775178194046
2011-05-13,0.9852523207664488
2011-05-16,0.9770159125328062
2011-05-17,0.9758324623107908
2011-05-18,0.9797486662864684
2011-05-19,0.983022928237915
2011-05-20,0.9866991639137267
2011-05-23,0.9837863445281981
2011-05-24,0.9841793179512024
2011-05-25,0.9910525679588317
2011-05-26,0.9908925890922545
2011-05-27,0.988930583000183
2011-05-31,0.9919916987419127
2011-06-01,0.9891605973243712
2011-06-02,0.984165072441101
2011-06-03,0.9887223243713377
2011-06-06,0.9882649183273313
2011-06-07,1.0017970800399778
2011-06-08,0.9992658495903013
2011-06-09,0.9981285333633421
2011-06-10,1.0013840198516843
2011-06-13,0.9910953640937803
2011-06-14,0.9865894317626951
2011-06-15,0.980964660644531
2011-06-16,0.9796372056007383
2011-06-17,0.9819601178169249
2011-06-20,0.9783237576484679
2011-06-21,0.9890149235725401
2011-06-22,0.9908599257469175
2011-06-23,0.991501450538635
2011-06-24,0.992118418216705
2011-06-27,0.9920526742935177
2011-06-28,0.9979171752929684
2011-06-29,0.9980902671813963
2011-06-30,0.9957278966903684
2011-07-01,1.002982974052429
2011-07-05,1.0133183002471922
2011-07-06,1.0115944147109983
2011-07-07,1.0085182189941404
2011-07-08,1.0093834400177
2011-07-11,1.0091589689254759
2011-07-12,1.004039168357849
2011-07-13,1.0115602016448972
2011-07-14,1.01216983795166
2011-07-15,1.0112308263778684
2011-07-18,1.0121500492095945
2011-07-19,1.0224351882934568
2011-07-20,1.0215396881103513
2011-07-21,1.0168865919113157
2011-07-22,1.014839172363281
2011-07-25,1.0124229192733762
2011-07-26,1.0047359466552732
2011-07-27,1.0004564523696897
2011-07-28,1.0082737207412718
2011-07-29,1.0073624849319456
2011-08-01,1.0123013257980344
2011-08-02,1.0078197717666624
2011-08-03,1.0045919418334959
2011-08-04,1.006478463627043
2011-08-05,1.0081074742215945
2011-08-08,1.0040729627596598
2011-08-09,1.011387671310702
2011-08-10,1.0123025566254067
2011-08-11,1.0128375087646437
2011-08-12,1.0153309436419211
2011-08-15,1.0140043236386869
2011-08-16,1.0124744751369026
2011-08-17,1.0100367444822487
2011-08-18,1.004682517006565
2011-08-19,1.0038113055401712
2011-08-22,1.0059894649722507
2011-08-23,1.0122077753223215
2011-08-24,1.0116868808154365
2011-08-25,1.0098668145851506
2011-08-26,1.0117252761693085
2011-08-29,1.0125970710742285
2011-08-30,1.013241637807008
2011-08-31,1.0145153800715165
2011-09-01,1.0151245697123097
2011-09-02,1.011329141292458
2011-09-06,1.013246423269698
2011-09-07,1.0160275740455462
2011-09-08,1.0165649522501374
2011-09-09,1.0136719133375431
2011-09-12,1.0128197763146303
2011-09-13,1.012842714365379
2011-09-14,1.0114969595205439
2011-09-15,1.0123639597232563
2011-09-16,1.015484175724742
2011-09-19,1.0172830458526836
2011-09-20,1.0143150575036424
2011-09-21,1.0138121921383842
2011-09-22,1.0097572637415013
2011-09-23,1.0060004651154342
2011-09-26,1.006055111305024
2011-09-27,1.0104763470914282
2011-09-28,1.0073151282364632
2011-09-29,1.005430922725149
2011-09-30,1.0043317216242231
2011-10-03,1.009852200940086
2011-10-04,1.0106084354991647
2011-10-05,1.012511370263912
2011-10-06,1.0119436435577782
2011-10-07,1.0139360432436144
2011-10-10,1.0146274615755857
2011-10-11,1.0129337446546554
2011-10-12,1.0116203048597638
2011-10-13,1.008745903266149
2011-10-14,1.0138966688882287
2011-10-17,1.0203459187912347
2011-10-18,1.015434623819054
2011-10-19,1.0125968727660928
2011-10-20,1.0136667389016722
2011-10-21,1.0155821463259886
2011-10-24,1.0101520777845545
2011-10-25,1.0117717246452504
2011-10-26,1.0152002812757013
2011-10-27,1.0070939374083796
2011-10-28,1.008660275812649
2011-10-31,1.0130995464659551
2011-11-01,1.014512757223576
2011-11-02,1.0112317231000598
2011-11-03,1.0047623185457426
2011-11-04,1.0057547860499552
2011-11-07,1.0064033126406675
2011-11-08,1.005901712265431
2011-11-09,1.0012883245061224
2011-11-10,0.9994252118427527
2011-11-11,0.9989755484535873
2011-11-14,1.0032033741555635
2011-11-15,1.0065517892139366
2011-11-16,1.0021486538230404
2011-11-17,1.0025727363086183
2011-11-18,1.0031314614056186
2011-11-21,1.0046975612933045
2011-11-22,1.0179770913415611
2011-11-23,1.0147054786230958
2011-11-25,1.0153810768460427
2011-11-28,1.0120820347204675
2011-11-29,1.0181101835951902
2011-11-30,1.0204420409744106
2011-12-01,1.024678453273395
2011-12-02,1.0253802883205343
2011-12-05,1.0269137114362716
2011-12-06,1.0273987349089504
2011-12-07,1.0166224364052052
2011-12-08,1.0185129188465392
2011-12-09,1.0296826504548742
2011-12-12,1.0258364512866016
2011-12-13,1.0281476769813436
2011-12-14,1.0297169968429076
2011-12-15,1.031914092352414
2011-12-16,1.0312380170962998
2011-12-19,1.0314644885923945
2011-12-20,1.0303850817934723
2011-12-21,1.0336541900878102
2011-12-22,1.0290524896410964
2011-12-23,1.0264103221866583
2011-12-27,1.0321029974865972
2011-12-28,1.0310493504787002
2011-12-29,1.028794653214263
2011-12-30,1.014447999971138
2012-01-03,1.003118223735231
2012-01-04,1.0099321654945075
2012-01-05,1.0123776760257965
2012-01-06,1.0137215977158918
2012-01-09,1.0106462841457002
2012-01-10,1.008607444389389
2012-01-11,0.9892416866783119
2012-01-12,0.985956180368854
2012-01-13,0.9987377474197735
2012-01-17,0.9963952164234386
2012-01-18,0.9913894092550203
2012-01-19,0.9912906633894245
2012-01-20,0.9855116450862352
2012-01-23,0.9847996730842945
2012-01-24,0.9877031354560277
2012-01-25,0.9845076691568655
2012-01-26,0.9815952027841028
2012-01-27,0.9696770061365417
2012-01-30,0.9716645648273863
2012-01-31,0.9788418269725777
2012-02-01,0.9709793066828049
2012-02-02,0.9606184444384835
2012-02-03,0.9630575150220162
2012-02-06,0.9593659342290394
2012-02-07,0.9606734821401411
2012-02-08,0.9523060222429619
2012-02-09,0.9406641470574605
2012-02-10,0.9538138644551121
2012-02-13,0.9530638490580929
2012-02-14,0.9535628257509103
2012-02-15,0.9502529907499287
2012-02-16,0.9534157206479967
2012-02-17,0.95101618418819
2012-02-21,0.952154206437523
2012-02-22,0.9528748246656179
2012-02-23,0.9626370102851918
2012-02-24,0.9585332132066693
2012-02-27,0.9601344346612849
2012-02-28,0.9650939696124916
2012-02-29,0.9720158401258311
2012-03-01,0.9771150861658608
2012-03-02,0.9767062091124851
2012-03-05,0.9829402574279699
2012-03-06,0.9799673867304194
2012-03-07,0.9893223052835565
2012-03-08,0.9911436179156565
2012-03-09,0.989669406541789
2012-03-12,0.9903767870994961
2012-03-13,0.9817824979313468
2012-03-14,0.9851631127285011
2012-03-15,0.9793086635557596
2012-03-16,0.9727469530836028
2012-03-19,0.9791260791110408
2012-03-20,0.9827904093843454
2012-03-21,0.9862611834500872
2012-03-22,0.989306742076479
2012-03-23,0.9905018890475757
2012-03-26,0.9956608834917886
2012-03-27,0.9935744596770564
2012-03-28,0.9942121337632166
2012-03-29,0.9997632494708099
2012-03-30,0.9941855987932952
2012-04-02,1.005382938696178
2012-04-03,1.0118630764967556
2012-04-04,1.012114234459249
2012-04-05,1.0204487194387504
2012-04-09,1.023508648689302
2012-04-10,1.024324494663385
2012-04-11,1.0220086178952634
2012-04-12,1.0119072020647146
2012-04-13,1.0183960457205923
2012-04-16,1.0149729749715635
2012-04-17,1.0095451723376732
2012-04-18,1.016152320218999
2012-04-19,1.0080978537086025
2012-04-20,1.0135744329838317
2012-04-23,1.017310556748789
2012-04-24,1.0099587600935742
2012-04-25,1.010349569515745
2012-04-26,1.0083082253353064
2012-04-27,1.010636027932606
2012-04-30,1.0169171236441992
2012-05-01,1.0123526317845215
2012-05-02,1.0229432451279616
2012-05-03,1.0220466612903418
2012-05-04,1.019590656029376
2012-05-07,1.0265783571197793
2012-05-08,1.0272219941205285
2012-05-09,1.0261320925919295
2012-05-10,1.0378389635464522
2012-05-11,1.0441652581506307
2012-05-14,1.0472996045752543
2012-05-15,1.0572037671911951
2012-05-16,1.0677884176200458
2012-05-17,1.066849735605427
2012-05-18,1.0769581876751908
2012-05-21,1.068344996067794
2012-05-22,1.0703469850119445
2012-05-23,1.0635335202858351
2012-05-24,1.067909464786205
2012-05-25,1.067299697140322
2012-05-29,1.0581434032721482
2012-05-30,1.06400089353133
2012-05-31,1.0597191630814684
2012-06-01,1.0592141042157701
2012-06-04,1.0587914528296933
2012-06-05,1.055750485647535
2012-06-06,1.0455496084016398
2012-06-07,1.046832231329759
2012-06-08,1.0553925915138962
2012-06-11,1.0588669433283915
2012-06-12,1.0550589068134892
2012-06-13,1.0597616190333428
2012-06-14,1.0640905757667505
2012-06-15,1.0498357514082977
2012-06-18,1.0497773148453242
2012-06-19,1.0498532823771896
2012-06-20,1.0454977310447144
2012-06-21,1.0544104994810686
2012-06-22,1.0538237486854993
2012-06-25,1.0540083605211785
2012-06-26,1.0566055675996147
2012-06-27,1.0585371941516135
2012-06-28,1.0582739911016499
2012-06-29,1.0395110840555324
2012-07-02,1.0428819196727606
2012-07-03,1.0367724366430424
2012-07-05,1.0365285534363475
2012-07-06,1.0369849549189987
2012-07-09,1.0491943803150923
2012-07-10,1.0624809466025642
2012-07-11,1.0619732640544468
2012-07-12,1.0639411451271474
2012-07-13,1.066539664046793
2012-07-16,1.0736999318854055
2012-07-17,1.0740303966119342
2012-07-18,1.0743191209363392
2012-07-19,1.0712414222003122
2012-07-20,1.06989571163584
2012-07-23,1.0749310352314745
2012-07-24,1.085453432832015
2012-07-25,1.0851675707066126
2012-07-26,1.0879939922218542
2012-07-27,1.0841346746414855
2012-07-30,1.0862175207074642
2012-07-31,1.0846885101485226
2012-08-01,1.0839400451092966
2012-08-02,1.0913859365567278
2012-08-03,1.0895823934101032
2012-08-06,1.0772868635273427
2012-08-07,1.0685144621004163
2012-08-08,1.0662435457082968
2012-08-09,1.0514630307996675
2012-08-10,1.054002516864881
2012-08-13,1.0539610149793408
2012-08-14,1.060276457078967
2012-08-15,1.0602493854467323
2012-08-16,1.0582806695659892
2012-08-17,1.055191522033951
2012-08-20,1.0572181974445003
2012-08-21,1.0550883636115593
2012-08-22,1.0579200324916396
2012-08-23,1.060769709373779
2012-08-24,1.0634289307639417
2012-08-27,1.0680257416206924
2012-08-28,1.0681927032291878
2012-08-29,1.070019978775877
2012-08-30,1.0757495048879764
2012-08-31,1.0804648584867589
2012-09-04,1.0835412453815765
2012-09-05,1.0846059834106094
2012-09-06,1.0828589686942898
2012-09-07,1.0732336319645361
2012-09-10,1.0781155893969385
2012-09-11,1.0738849014959597
2012-09-12,1.0767128733689946
2012-09-13,1.0720654969965282
2012-09-14,1.0598414028305454
2012-09-17,1.058128734502259
2012-09-18,1.056206052322144
2012-09-19,1.051497496445993
2012-09-20,1.0459721405294249
2012-09-21,1.0402445225499939
2012-09-24,1.0448431222811214
2012-09-25,1.0518289152388562
2012-09-26,1.054246519329868
2012-09-27,1.0525789306358755
2012-09-28,1.0451608263704297
2012-10-01,1.051972144447287
2012-10-02,1.0528354552214994
2012-10-03,1.0600654891608046
2012-10-04,1.0602453306648123
2012-10-05,1.0668784768537467
2012-10-08,1.0634632771519756
2012-10-09,1.054614431160017
2012-10-10,1.0621866171384455
2012-10-11,1.0552174010832684
2012-10-12,1.0575676242394234
2012-10-15,1.0634934494997965
2012-10-16,1.0630817698765638
2012-10-17,1.0630085452854094
2012-10-18,1.0596540480541554
2012-10-19,1.06439229924496
2012-10-22,1.066994515171651
2012-10-23,1.0692327547918221
2012-10-24,1.0692934572623394
2012-10-25,1.0706553869544937
2012-10-26,1.0713678359896015
2012-10-31,1.0714969927196016
2012-11-01,1.0684739142812107
2012-11-02,1.066975672361549
2012-11-05,1.0687208982034921
2012-11-06,1.0671728063178654
2012-11-07,1.0699785961486288
2012-11-08,1.0764377444898527
2012-11-09,1.0835567489595084
2012-11-12,1.0878210676987699
2012-11-13,1.1045324936096472
2012-11-14,1.0964971084259358
2012-11-15,1.1094918496734163
2012-11-16,1.1078726798458873
2012-11-19,1.1107019635601318
2012-11-20,1.1150888798233458
2012-11-21,1.1139405417317736
2012-11-23,1.114783101563216
2012-11-26,1.1161235647628496
2012-11-27,1.1210714720306074
2012-11-28,1.1186796277306206
2012-11-29,1.118877715753271
2012-11-30,1.1129143241309862
2012-12-03,1.1098702562332416
2012-12-04,1.1119816050309566
2012-12-05,1.1053458351596028
2012-12-06,1.1055959197974705
2012-12-07,1.1019132237472316
2012-12-10,1.1101212949374437
2012-12-11,1.101968798111202
2012-12-12,1.1015078648134633
2012-12-13,1.0949004784155538
2012-12-14,1.0934393258246364
2012-12-17,1.096555067955742
2012-12-18,1.0984657050483873
2012-12-19,1.0990832244832365
2012-12-20,1.1051311702343949
2012-12-21,1.1054083265044972
2012-12-24,1.1136397723198987
2012-12-26,1.1091041409668323
2012-12-27,1.1110798930867907
2012-12-28,1.1150464238714717
2012-12-31,1.10692469568451
2013-01-02,1.1024751688181105
2013-01-03,1.090801570926995
2013-01-04,1.0824812776842156
2013-01-07,1.0872319317373655
2013-01-08,1.0905813008620728
2013-01-09,1.0934866713664746
2013-01-10,1.0927321241543677
2013-01-11,1.089448227831849
2013-01-14,1.0904669321602538
2013-01-15,1.0955649856173657
2013-01-16,1.100882593589649
